"CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","y"
2.06378057043422,"France","Male",-0.278590190756725,0.68709550010852,-1.22578637749307,-0.911537913725939,"Yes","Yes",-1.03072216871628,"No"
-0.709016669850949,"Germany","Male",0.198153923756118,0.341334882098999,-0.0983439819027181,0.80769617478017,"No","Yes",1.35599255541419,"No"
-1.84710508937098,"Spain","Male",0.10280510085355,-0.350186353920043,-1.22578637749307,-0.911537913725939,"Yes","No",-0.520531444164352,"No"
-1.91952889788589,"France","Female",1.15164215278181,1.03285611811804,0.737793992597623,-0.911537913725939,"No","No",1.41204510934063,"Yes"
-0.978019387192047,"France","Female",2.10513038180749,-1.04170758993908,0.656012226457692,-0.911537913725939,"Yes","Yes",-0.103223074436482,"No"
1.89824043668585,"France","Female",0.960944506976668,-1.04170758993908,0.879983238628333,-0.911537913725939,"No","No",1.63927512180852,"Yes"
0.097991482172346,"Spain","Female",2.10513038180749,-0.004425735910522,1.27321353274739,-0.911537913725939,"Yes","Yes",1.01282648200634,"No"
1.29815745184802,"Germany","Female",-0.659985482367,-0.350186353920043,0.527830293666452,0.80769617478017,"Yes","Yes",0.459519973212042,"No"
1.84650914488948,"Germany","Female",-1.13672959687984,1.37861673612756,0.569891978627346,-0.911537913725939,"Yes","Yes",0.341119840186151,"Yes"
-0.139972460090933,"Germany","Female",0.00745627795098111,1.37861673612756,0.983340741702089,-0.911537913725939,"Yes","Yes",0.304858457300588,"Yes"
-1.04009693734768,"Germany","Male",-0.0878925449515876,-1.04170758993908,0.431195666305867,-0.911537913725939,"No","Yes",-0.160181376122117,"No"
1.29815745184802,"Germany","Female",-0.183241367854156,-1.04170758993908,0.437251046313649,0.80769617478017,"Yes","No",1.63463875047981,"No"
0.49114929982472,"Germany","Male",0.484200392463825,1.72437735413708,0.639088766314198,0.80769617478017,"Yes","No",1.70349644593641,"No"
-0.67797789477313,"Germany","Male",-0.278590190756725,-0.004425735910522,1.11487137143549,0.80769617478017,"No","No",-0.237620462135817,"No"
1.42231255215929,"France","Female",-0.564636659464431,-0.004425735910522,-1.22578637749307,0.80769617478017,"No","No",0.293649893986006,"No"
0.046260190375981,"Germany","Male",0.198153923756118,1.03285611811804,0.786508358045046,-0.911537913725939,"No","No",1.11198317012717,"Yes"
-0.512437761024761,"Germany","Male",0.293502746658687,-1.38746820794861,0.352736313963876,-0.911537913725939,"Yes","No",-1.04460033182871,"Yes"
-0.326205110557847,"France","Male",0.388851569561256,-1.38746820794861,0.780898349121364,-0.911537913725939,"Yes","Yes",0.231614257961998,"No"
0.056606448735254,"France","Male",0.579549215366393,-0.004425735910522,0.823407809112475,-0.911537913725939,"Yes","No",-0.225744368460789,"No"
0.770498275525092,"Germany","Male",-1.89952018010039,-1.73322882595813,-0.00957875229044227,-0.911537913725939,"No","No",-0.947244358584865,"No"
-1.44360101335933,"Spain","Female",2.58187449632034,-0.350186353920043,-1.22578637749307,-0.911537913725939,"Yes","No",-1.71181162006499,"Yes"
-0.377936402354212,"France","Male",1.15164215278181,-0.350186353920043,-0.573741314592856,-0.911537913725939,"Yes","Yes",-0.927047522440861,"No"
0.946384667632733,"Germany","Male",-0.373939013659294,-0.004425735910522,0.967525981508146,-0.911537913725939,"No","No",-0.270918733567264,"No"
0.377340457872717,"Germany","Female",-1.13672959687984,1.37861673612756,1.21548308725344,0.80769617478017,"No","No",0.459126305919505,"No"
-0.98836564555132,"Spain","Male",-0.564636659464431,-1.38746820794861,-0.3269558921854,0.80769617478017,"No","No",1.36858312740416,"No"
0.346301682794898,"Spain","Male",1.62838626729465,1.03285611811804,0.0355987673653304,-0.911537913725939,"Yes","Yes",-0.0120304982117469,"No"
-0.491745244306215,"Germany","Male",-1.23207841978241,-0.350186353920043,0.523747431579901,-0.911537913725939,"Yes","Yes",-0.126056472928868,"No"
1.03950099286619,"Germany","Female",-0.278590190756725,0.341334882098999,1.49598481554215,0.80769617478017,"Yes","Yes",-1.25771622424249,"No"
-0.719362928210222,"Germany","Female",-0.469287836561862,-1.38746820794861,0.403015968860167,-0.911537913725939,"Yes","No",0.179815362594451,"No"
0.873960859117822,"Germany","Male",0.388851569561256,1.72437735413708,0.748334334745934,0.80769617478017,"Yes","Yes",1.67939858253619,"No"
0.108337740531619,"Germany","Female",-0.373939013659294,-0.004425735910522,1.18978730719977,0.80769617478017,"No","Yes",0.235897997988031,"No"
0.253185357561441,"France","Female",-1.70882253429526,1.03285611811804,0.350773732353266,-0.911537913725939,"Yes","No",-1.42386607850107,"No"
0.904999634195641,"Germany","Male",1.81908391309979,-1.04170758993908,0.917659164291827,4.24616435179239,"Yes","No",-1.24701382942993,"Yes"
1.68096901114112,"France","Male",-0.946031951074706,0.341334882098999,-1.22578637749307,-0.911537913725939,"Yes","No",-1.14998788291808,"No"
0.066952707094527,"Spain","Female",-0.183241367854156,-1.73322882595813,1.39623259059286,-0.911537913725939,"No","Yes",-0.971765101338195,"No"
-0.481398985946942,"Germany","Female",-1.32742724268498,-0.004425735910522,1.30285787443115,0.80769617478017,"Yes","Yes",-0.724449189003969,"No"
-1.36083094648515,"France","Male",-0.278590190756725,1.37861673612756,-1.22578637749307,0.80769617478017,"No","Yes",0.790675890452576,"No"
0.873960859117822,"France","Female",-1.70882253429526,-1.38746820794861,1.63840628276784,0.80769617478017,"Yes","No",-1.35109674902817,"No"
0.139376515609438,"France","Male",1.53303744439208,1.03285611811804,-1.22578637749307,0.80769617478017,"Yes","Yes",0.679378635179705,"No"
0.28422413263926,"France","Female",-0.659985482367,1.37861673612756,-1.22578637749307,-0.911537913725939,"Yes","Yes",0.836723835275352,"No"
1.10157854302183,"Spain","Male",-0.564636659464431,-0.004425735910522,0.0122974779081143,-0.911537913725939,"No","Yes",1.63708195680818,"No"
-2.42649555749027,"Germany","Female",0.198153923756118,1.72437735413708,0.732462681160536,0.80769617478017,"Yes","No",-0.0311009312104099,"No"
0.149722773968711,"France","Female",-0.469287836561862,-1.38746820794861,0.323084760441755,0.80769617478017,"No","No",1.24018099349431,"No"
1.30850371020729,"France","Female",-0.659985482367,-1.04170758993908,-1.22578637749307,-0.911537913725939,"Yes","No",0.632370691628088,"Yes"
-1.1125207458626,"France","Female",-0.278590190756725,-0.695946971929564,-1.22578637749307,0.80769617478017,"No","No",-1.28795018529568,"No"
-1.4953323051557,"France","Female",-0.469287836561862,-0.350186353920043,0.221511305913591,-0.911537913725939,"Yes","Yes",1.02842189696554,"No"
-1.62983366382625,"France","Female",0.674898038268962,-0.350186353920043,-1.22578637749307,0.80769617478017,"Yes","No",-1.70721158993069,"No"
0.015221415298162,"Spain","Female",3.44001390244345,1.72437735413708,-1.22578637749307,0.80769617478017,"Yes","Yes",0.253614764965316,"No"
1.02915473450692,"Spain","Male",-1.61347371139269,-0.695946971929564,0.724323881183953,-0.911537913725939,"Yes","No",0.496485227652459,"Yes"
0.811883308962184,"France","Male",-0.850683128172137,1.37861673612756,-1.22578637749307,0.80769617478017,"Yes","No",0.90034196512859,"No"
-0.0468561348574761,"France","Female",0.674898038268962,-0.350186353920043,-1.22578637749307,2.52693026328628,"Yes","No",-0.11891429799912,"Yes"
-0.160664976809479,"Germany","Female",-1.04138077397727,-0.695946971929564,0.0823396533130761,0.80769617478017,"Yes","Yes",0.985926521247804,"No"
-0.0365098764982031,"Spain","Female",0.484200392463825,-0.004425735910522,-1.22578637749307,2.52693026328628,"Yes","Yes",1.28872100529439,"Yes"
1.62923771934475,"France","Male",0.579549215366393,0.68709550010852,0.675359184814125,0.80769617478017,"Yes","No",0.817976299874852,"No"
-1.30909965468878,"France","Female",-0.278590190756725,1.72437735413708,-1.22578637749307,0.80769617478017,"Yes","No",0.165610302613665,"No"
1.2257336433331,"France","Male",-0.946031951074706,1.03285611811804,-1.22578637749307,0.80769617478017,"Yes","Yes",1.25542951523415,"No"
0.822229567321457,"Spain","Male",0.293502746658687,-0.350186353920043,-1.22578637749307,0.80769617478017,"No","Yes",-0.245307754981687,"No"
-1.40221597992224,"Spain","Male",-0.373939013659294,1.72437735413708,1.5992341410406,-0.911537913725939,"No","Yes",0.368411729424092,"No"
1.2671186767702,"Spain","Male",0.198153923756118,1.37861673612756,0.42215779048121,-0.911537913725939,"No","Yes",-0.617191544393736,"No"
1.69131526950039,"Germany","Male",-0.946031951074706,1.03285611811804,0.330150118345182,0.80769617478017,"Yes","Yes",1.68988101748786,"No"
0.615304400135997,"Spain","Male",-1.61347371139269,1.03285611811804,-1.22578637749307,0.80769617478017,"No","No",-0.00774119398370036,"No"
-2.45753433256809,"France","Male",-0.469287836561862,1.37861673612756,-1.22578637749307,0.80769617478017,"No","No",-1.62676505272807,"No"
0.149722773968711,"France","Female",0.10280510085355,0.341334882098999,-1.22578637749307,-0.911537913725939,"Yes","Yes",1.07385256312731,"No"
-0.284820077120755,"France","Female",0.484200392463825,0.341334882098999,-1.22578637749307,0.80769617478017,"No","No",1.16626004808568,"No"
0.904999634195641,"France","Male",-0.755334305269568,1.37861673612756,0.099174968765582,-0.911537913725939,"Yes","No",-1.01058984253938,"No"
-1.26771462125169,"Spain","Male",-0.278590190756725,0.68709550010852,-1.22578637749307,0.80769617478017,"Yes","No",-0.687764579002666,"No"
0.201454065765076,"Spain","Female",2.48652567341777,-1.38746820794861,-1.22578637749307,-0.911537913725939,"Yes","Yes",1.34871805680528,"Yes"
-0.295166335480028,"Spain","Female",0.674898038268962,-0.350186353920043,0.490202767451464,0.80769617478017,"Yes","Yes",-1.20161811341205,"Yes"
-0.709016669850949,"Germany","Male",-0.659985482367,-1.38746820794861,0.199571291011374,-0.911537913725939,"Yes","Yes",-1.56555274472092,"No"
1.39127377708147,"Germany","Female",-0.278590190756725,-1.04170758993908,0.373748886453827,-0.911537913725939,"No","Yes",-1.09742964785684,"No"
-0.471052727587669,"Spain","Male",-0.564636659464431,-0.004425735910522,1.17964698168547,-0.911537913725939,"No","No",-0.490822604676296,"No"
-1.77468128085607,"Germany","Male",-0.373939013659294,1.37861673612756,0.261998085641146,-0.911537913725939,"Yes","No",-0.0111350094500135,"Yes"
0.356647941154171,"Germany","Male",-0.850683128172137,-0.695946971929564,0.225184375318586,-0.911537913725939,"No","Yes",-0.643488832521557,"No"
-1.16425203765896,"Germany","Male",0.00745627795098111,0.68709550010852,0.505937876897369,0.80769617478017,"Yes","No",-1.2668815082485,"No"
-0.915941837036409,"France","Male",0.293502746658687,-1.04170758993908,0.3806642381195,-0.911537913725939,"No","No",-0.231137471263492,"No"
0.253185357561441,"Spain","Male",-0.278590190756725,1.37861673612756,0.476056025337159,-0.911537913725939,"No","Yes",-1.34055397726091,"No"
0.729113242088,"Germany","Male",-1.04138077397727,1.37861673612756,1.24988612040902,0.80769617478017,"No","Yes",0.0210518126290064,"Yes"
-0.23308878532439,"Germany","Female",-0.850683128172137,1.37861673612756,0.895316087757185,0.80769617478017,"Yes","Yes",-0.450719661943552,"No"
0.18076154904653,"Germany","Female",-0.183241367854156,0.341334882098999,1.464460107205,-0.911537913725939,"Yes","No",0.27035153686277,"No"
-1.4953323051557,"France","Female",0.198153923756118,-1.38746820794861,-1.22578637749307,0.80769617478017,"Yes","No",-1.18802563729682,"No"
-1.30909965468878,"Germany","Female",-0.755334305269568,1.03285611811804,0.502148135974121,-0.911537913725939,"Yes","No",1.7324690719454,"Yes"
0.501495558183993,"Germany","Male",-0.469287836561862,-0.350186353920043,1.74186603368314,0.80769617478017,"Yes","No",0.360703570820666,"No"
1.83616288653021,"France","Male",-0.469287836561862,1.03285611811804,0.848552123926708,0.80769617478017,"No","No",-1.07734200917738,"No"
0.242839099202168,"Spain","Male",0.00745627795098111,0.341334882098999,0.70047032517193,-0.911537913725939,"No","No",0.000707872894239357,"No"
0.056606448735254,"France","Female",0.00745627795098111,0.341334882098999,-1.22578637749307,0.80769617478017,"Yes","No",0.712559362843592,"No"
0.346301682794898,"Germany","Female",0.865595684074099,1.72437735413708,0.799689194609201,-0.911537913725939,"Yes","Yes",1.70471709275337,"No"
-0.264127560402209,"France","Female",-1.04138077397727,-0.695946971929564,-1.22578637749307,-0.911537913725939,"No","No",1.45288565660294,"No"
-2.2609554237419,"France","Male",0.293502746658687,1.37861673612756,1.21988343049062,-0.911537913725939,"Yes","No",0.1769242380039,"Yes"
-1.05044319570696,"France","Female",1.24699097568437,-1.38746820794861,-1.22578637749307,-0.911537913725939,"No","Yes",-1.59021746120138,"Yes"
-0.264127560402209,"Germany","Male",1.62838626729465,-1.73322882595813,1.15423630964138,-0.911537913725939,"Yes","No",-0.926198981633626,"Yes"
1.83616288653021,"France","Female",0.198153923756118,0.68709550010852,-1.22578637749307,0.80769617478017,"Yes","No",1.23957432159339,"No"
1.23607990169238,"France","Male",-1.42277606558755,1.37861673612756,0.406125553295139,-0.911537913725939,"Yes","No",1.16789314137698,"No"
1.1119248013811,"France","Female",-0.469287836561862,-0.695946971929564,-1.22578637749307,0.80769617478017,"Yes","Yes",0.419678547973988,"No"
1.4947363606742,"Germany","Female",-0.564636659464431,1.37861673612756,0.871455159643734,-0.911537913725939,"Yes","Yes",0.258126289511323,"No"
0.377340457872717,"France","Male",-0.0878925449515876,1.37861673612756,0.738572069824432,-0.911537913725939,"Yes","Yes",-1.12121035174222,"No"
0.366994199513444,"France","Male",-1.32742724268498,-1.38746820794861,-1.22578637749307,0.80769617478017,"No","Yes",-1.45418454587236,"No"
1.43265881051856,"Germany","Male",0.00745627795098111,0.68709550010852,0.7747529012657,0.80769617478017,"Yes","Yes",0.422893961213206,"No"
-0.636592861336038,"Germany","Female",1.05629332987924,-0.004425735910522,1.09634624212521,0.80769617478017,"Yes","Yes",-1.13281953760186,"No"
-1.96091393132298,"Germany","Female",-0.469287836561862,-0.004425735910522,-0.20548866169053,-0.911537913725939,"No","Yes",1.17707285753197,"No"
-0.139972460090933,"France","Male",0.10280510085355,-1.04170758993908,0.913134296645741,-0.911537913725939,"No","Yes",-0.120411068341062,"No"
-0.688324153132403,"Spain","Female",0.865595684074099,-1.04170758993908,2.19016015599915,-0.911537913725939,"Yes","No",-0.433468549122368,"Yes"
-0.740055444928768,"Spain","Female",-0.373939013659294,-1.38746820794861,0.849465943977638,0.80769617478017,"No","Yes",-1.59100375249857,"Yes"
1.09123228466255,"Germany","Male",0.484200392463825,1.72437735413708,0.977063076809943,-0.911537913725939,"Yes","No",1.55543198703858,"No"
0.129030257250165,"France","Male",-0.469287836561862,0.68709550010852,-1.22578637749307,0.80769617478017,"Yes","Yes",1.39691030597945,"No"
0.325609166076352,"France","Female",0.388851569561256,-0.004425735910522,0.791155346153919,-0.911537913725939,"Yes","Yes",1.62106227144536,"No"
1.47404384395566,"Spain","Male",1.24699097568437,-1.04170758993908,-1.22578637749307,-0.911537913725939,"Yes","No",1.02648364196999,"Yes"
0.418725491309809,"France","Female",-0.755334305269568,-0.004425735910522,-0.570061193612581,-0.911537913725939,"Yes","No",0.454240588788013,"Yes"
-1.71260373070043,"Spain","Female",-1.70882253429526,-0.004425735910522,0.587706020675965,-0.911537913725939,"Yes","Yes",-0.798962721927151,"No"
-0.160664976809479,"Spain","Female",-0.946031951074706,1.03285611811804,0.99060290266103,0.80769617478017,"Yes","No",0.712657258022788,"No"
-0.00547110142038405,"France","Male",-0.183241367854156,-0.004425735910522,0.488502536493848,-0.911537913725939,"No","No",-1.31445943474399,"No"
0.873960859117822,"France","Male",0.484200392463825,1.37861673612756,0.708294528733224,-0.911537913725939,"Yes","No",-0.439118126861685,"No"
-2.42649555749027,"France","Male",-0.659985482367,-1.73322882595813,-1.22578637749307,0.80769617478017,"No","Yes",-1.72510032552649,"No"
1.07053976794401,"Spain","Female",-0.659985482367,0.68709550010852,-1.22578637749307,0.80769617478017,"Yes","No",-0.183783677780403,"No"
-1.19529081273678,"France","Female",0.865595684074099,1.37861673612756,-1.22578637749307,-0.911537913725939,"Yes","No",0.865973280334574,"Yes"
0.677381950291635,"Spain","Male",0.293502746658687,1.03285611811804,-1.22578637749307,0.80769617478017,"Yes","No",1.40339920881642,"No"
-1.15390577929969,"France","Male",-0.183241367854156,-1.04170758993908,0.819324145710551,-0.911537913725939,"Yes","No",-0.025108807284566,"No"
-0.377936402354212,"France","Female",0.388851569561256,0.341334882098999,-1.22578637749307,0.80769617478017,"Yes","Yes",0.155646207855923,"No"
0.573919366698904,"Spain","Male",1.72373509019722,0.68709550010852,-1.22578637749307,-0.911537913725939,"Yes","No",-1.42841898679956,"Yes"
1.1119248013811,"France","Female",-0.564636659464431,0.68709550010852,-1.22578637749307,0.80769617478017,"No","No",-0.297228715030931,"No"
-0.667631636413857,"Spain","Female",-1.04138077397727,-1.04170758993908,-1.22578637749307,0.80769617478017,"Yes","Yes",-0.139503062622532,"No"
-0.0468561348574761,"France","Female",3.24931625663832,0.341334882098999,0.332920265588314,-0.911537913725939,"No","Yes",0.0804969648525661,"No"
-0.202050010246571,"Germany","Female",-0.564636659464431,-0.350186353920043,0.749403129189929,-0.911537913725939,"No","No",0.219044030085643,"No"
0.687728208650908,"Spain","Female",-1.61347371139269,0.341334882098999,0.393836260214556,-0.911537913725939,"No","Yes",-0.267615162502376,"No"
0.346301682794898,"France","Male",-0.850683128172137,-1.04170758993908,-1.22578637749307,0.80769617478017,"Yes","No",-0.288928490556883,"No"
1.54646765247057,"France","Female",0.960944506976668,0.68709550010852,0.505172780979596,-0.911537913725939,"No","No",-0.920964632469653,"No"
0.729113242088,"Spain","Female",-0.278590190756725,-1.04170758993908,-1.22578637749307,0.80769617478017,"Yes","Yes",0.119761799656852,"No"
0.335955424435625,"Spain","Male",-0.946031951074706,-1.73322882595813,0.916977244909731,-0.911537913725939,"Yes","No",-0.773905729204659,"Yes"
0.097991482172346,"Germany","Male",-0.755334305269568,1.37861673612756,0.780543045885146,0.80769617478017,"Yes","Yes",0.691772721286034,"No"
0.553226849980358,"Germany","Female",-1.42277606558755,0.68709550010852,0.58573478485933,-0.911537913725939,"Yes","No",1.08524961378514,"Yes"
-0.367590143994939,"Spain","Female",0.198153923756118,1.37861673612756,0.521293162856654,-0.911537913725939,"Yes","No",1.67638487162,"No"
0.170415290687257,"Spain","Female",0.00745627795098111,-1.04170758993908,-1.22578637749307,0.80769617478017,"Yes","No",-1.03231596483085,"Yes"
0.325609166076352,"Germany","Male",-1.42277606558755,1.37861673612756,-0.297385431778988,0.80769617478017,"No","No",-0.816476047768276,"No"
-1.7229499890597,"France","Female",-0.946031951074706,-0.350186353920043,0.859466840617105,-0.911537913725939,"Yes","No",1.1115823737008,"No"
-0.23308878532439,"Germany","Male",-1.13672959687984,-0.004425735910522,0.309958413322938,0.80769617478017,"Yes","No",0.972113389746425,"No"
-1.7643350224968,"Germany","Male",0.484200392463825,1.72437735413708,0.851360413781576,-0.911537913725939,"Yes","No",-1.64522220633593,"Yes"
-0.750401703288041,"France","Male",-0.850683128172137,-0.350186353920043,1.49006517835849,-0.911537913725939,"Yes","No",0.210341965897349,"No"
-1.43325475500006,"France","Male",0.10280510085355,-0.004425735910522,-1.22578637749307,0.80769617478017,"Yes","Yes",0.80624574485877,"No"
-1.7229499890597,"Spain","Female",-0.373939013659294,0.68709550010852,0.919626714057747,-0.911537913725939,"Yes","Yes",-1.26592794312824,"No"
-1.45394727171861,"France","Female",-0.850683128172137,-1.73322882595813,-1.22578637749307,0.80769617478017,"Yes","Yes",0.529698645003183,"No"
-0.460706469228396,"Germany","Male",-0.278590190756725,-0.004425735910522,1.82689633234366,0.80769617478017,"No","No",1.37821197899052,"No"
-0.553822794461854,"Spain","Female",0.10280510085355,1.03285611811804,0.408786721647596,-0.911537913725939,"No","Yes",-0.0924373904750132,"No"
1.07053976794401,"Germany","Female",1.53303744439208,-0.695946971929564,1.36420609856939,-0.911537913725939,"Yes","No",-1.5998713516968,"Yes"
2.06378057043422,"Spain","Female",0.579549215366393,-1.04170758993908,0.734410678831365,-0.911537913725939,"Yes","Yes",-1.4016179645081,"No"
-1.45394727171861,"France","Male",2.48652567341777,-1.04170758993908,-1.22578637749307,0.80769617478017,"Yes","Yes",-0.904506766198183,"No"
1.31884996856656,"Germany","Female",0.579549215366393,-1.38746820794861,1.37288610694863,0.80769617478017,"Yes","No",1.29439040550339,"No"
-0.150318718450206,"France","Male",0.293502746658687,-1.04170758993908,-1.22578637749307,0.80769617478017,"Yes","Yes",-0.775849026758277,"No"
1.58785268590766,"France","Female",1.05629332987924,-0.350186353920043,-1.22578637749307,-0.911537913725939,"Yes","Yes",-1.59176813475034,"Yes"
-1.41256223828151,"France","Male",-0.659985482367,1.03285611811804,-1.22578637749307,0.80769617478017,"Yes","No",-0.0736050009937897,"No"
0.822229567321457,"France","Female",0.00745627795098111,-1.38746820794861,0.360989060986445,-0.911537913725939,"Yes","No",1.64936093348533,"No"
-1.29875339632951,"Spain","Female",-0.183241367854156,-1.73322882595813,-1.22578637749307,-0.911537913725939,"No","Yes",0.546534703130336,"No"
-0.357243885635666,"Spain","Male",-0.850683128172137,-0.004425735910522,-1.22578637749307,0.80769617478017,"No","Yes",1.66957828762426,"No"
0.377340457872717,"Germany","Female",-0.469287836561862,0.68709550010852,0.559354841740525,0.80769617478017,"Yes","No",0.842881320329819,"No"
0.667035691932362,"France","Female",0.198153923756118,1.03285611811804,-0.324869908007407,0.80769617478017,"No","No",-0.123588401572742,"Yes"
-1.43325475500006,"France","Female",-0.278590190756725,-0.695946971929564,0.125676391294876,0.80769617478017,"Yes","No",-1.43304075209799,"No"
-1.77468128085607,"France","Male",0.10280510085355,-1.38746820794861,-1.22578637749307,0.80769617478017,"No","No",0.259190790909251,"No"
-0.512437761024761,"France","Male",-0.659985482367,1.03285611811804,0.26486679467511,-0.911537913725939,"Yes","No",-0.228355196374852,"No"
-0.729709186569495,"Spain","Male",-0.946031951074706,1.37861673612756,-0.236795893035549,0.80769617478017,"Yes","No",0.486651369998123,"No"
1.61889146098548,"France","Male",-0.373939013659294,-0.695946971929564,1.57545430604286,-0.911537913725939,"Yes","Yes",-1.72994309397368,"No"
-0.357243885635666,"Spain","Female",-0.659985482367,0.341334882098999,-1.22578637749307,0.80769617478017,"Yes","Yes",-0.992667200087557,"No"
0.729113242088,"Germany","Male",-0.183241367854156,-0.695946971929564,0.500577718106868,-0.911537913725939,"Yes","Yes",1.01722098442872,"No"
